8,8,4,46877
3,9,5,46919
8,1,9,46936
2,5,9,46961
2,7,4,46989
9,8,8,47024
4,9,2,47047
9,2,4,47069
5,8,5,47084
3,8,3,47116
10,8,14,47157
2,5,13,47185
7,1,5,47231
4,10,4,47256
7,10,5,47292
1,8,1,47308
10,9,2,47342
9,7,3,47369
1,8,1,47409
4,8,8,47441
6,6,6,47483
10,10,2,47516
7,2,1,47546
10,3,1,47570
2,7,7,47600
6,4,1,47638
1,8,3,47656
8,3,2,47679
5,1,8,47718
2,8,2,47753
2,8,1,47777
10,3,5,47800
6,5,2,47834
8,2,13,47865
8,10,2,47902
3,5,2,47933
2,1,12,47959
5,2,1,47987
1,8,6,48034
10,8,1,48060
1,8,1,48106
8,3,1,48141
10,9,1,48168
2,8,7,48202
8,8,1,48232
6,7,5,48261
5,8,11,48289
5,1,4,48324
9,10,1,48345
8,2,4,48365
1,10,4,48405
3,9,4,48443
1,2,15,48477
5,8,4,48504
1,7,3,48525
10,3,2,48565
10,7,1,48592
8,3,5,48630
2,8,4,48661
7,2,3,48693
2,2,8,48727
5,10,2,48755
3,5,2,48792
9,9,9,48851
4,6,2,48884
5,6,2,48921
2,8,3,48946
8,3,1,48970
6,6,3,48997
6,1,1,49031
1,8,1,49074
10,3,4,49104
6,6,4,49128
8,5,10,49151
8,8,14,49179
3,9,4,49208
8,6,3,49225
3,8,1,49260
5,10,6,49276
9,5,13,49295
9,2,3,49320
6,2,4,49348
3,9,4,49392
3,7,2,49430
4,7,3,49452
4,1,1,49469
1,6,6,49503
8,10,10,49526
10,7,4,49558
10,5,3,49590
6,6,1,49603
10,5,3,49630
3,2,4,49672
7,6,1,49702
9,8,3,49723
4,1,9,49770
8,2,3,49788
9,8,1,49825
9,6,5,49873
3,9,1,49909
8,6,3,49939
9,6,1,49968
6,5,2,49992
3,9,13,50032
8,2,4,50068
8,9,14,50098
1,4,6,50128
2,9,3,50153
1,2,10,50180
6,1,2,50212
7,7,2,50244
8,4,3,50276
9,3,3,50324
3,7,2,50366
8,2,3,50398
7,5,1,50437
2,7,3,50449
3,7,5,50494
10,6,1,50520
4,10,2,50545
3,9,2,50571
2,7,12,50591
5,2,4,50613
6,10,1,50649
3,8,3,50686
9,10,14,50717
1,8,4,50730
8,8,2,50763
2,9,9,50788
8,1,3,50826
7,1,2,50862
9,10,1,50891
5,5,9,50921
2,8,6,50959
3,9,4,50998
8,7,2,51030
10,2,11,51065
8,3,1,51100
5,4,1,51128
8,3,3,51153
7,8,2,51201
3,8,4,51234
6,8,4,51278
2,9,5,51313
8,7,1,51331
5,8,2,51367
4,5,8,51423
6,5,1,51453
8,4,2,51486
6,1,7,51517
2,9,15,51555
7,2,6,51582
1,2,4,51608
3,1,9,51639
9,2,1,51670
2,5,3,51688
4,7,2,51716
1,6,2,51757
3,7,2,51778
4,8,1,51812
3,7,1,51856
2,9,4,51902
10,2,8,51926
8,2,10,51951
3,8,1,51981
4,6,3,52032
4,7,4,52066
8,2,6,52105
4,9,3,52146
4,9,8,52173
7,3,2,52203
3,1,1,52227
6,7,8,52260
6,1,2,52284
7,4,5,52311
10,7,1,52326
2,4,12,52345
9,9,1,52375
8,8,2,52398
4,10,2,52450
9,4,1,52481
3,10,10,52513
2,9,1,52538
1,1,2,52578
2,10,9,52608
2,10,4,52646
4,7,1,52668
3,10,3,52704
4,8,2,52730
4,8,2,52772
10,5,1,52797
8,1,4,52819
2,9,4,52847
4,8,1,52883
1,9,5,52904
4,2,1,52934
3,8,2,52963
8,2,4,52985
5,7,6,53015
8,1,2,53032
6,2,8,53064
5,5,1,53106
4,2,3,53121
2,7,1,53176
2,10,11,53219
4,8,2,53257
7,2,10,53285
8,8,9,53324
7,4,1,53363
10,9,7,53398
3,8,2,53436
2,3,7,53466
6,8,6,53495
1,8,1,53529
4,7,10,53563
4,6,1,53593
9,4,3,53615
3,2,4,53646
2,6,5,53688
2,8,4,53717
9,3,2,53740
3,7,1,53783
4,7,3,53825
8,9,2,53867
7,10,6,53913
8,3,3,53935
5,1,9,53967
4,4,2,53985
3,8,1,54002
2,7,1,54043
8,1,3,54069
8,1,1,54103
3,9,7,54137
5,10,12,54164
9,3,4,54191
9,8,1,54212
8,9,2,54230
3,7,7,54256
4,1,5,54281
3,7,1,54307
8,6,14,54349
4,9,13,54377
8,1,3,54404
4,5,3,54437
8,2,10,54461
4,9,2,54480
9,2,3,54513
8,7,3,54550
3,10,2,54578
1,5,2,54611
5,8,2,54653
2,8,1,54676
2,9,7,54710
3,7,8,54727
1,8,11,54764
6,2,1,54791
9,8,3,54827
10,4,1,54855
8,9,2,54893
3,9,19,54912
5,7,5,54941
4,10,2,54983
2,9,3,55030
6,6,6,55058
2,6,3,55087
3,7,1,55104
5,2,1,55142
7,1,9,55169
8,8,1,55201
4,9,3,55215
3,8,3,55255
4,8,5,55279
7,2,7,55305
9,2,4,55356
3,1,1,55384
6,9,2,55398
10,1,12,55438
9,8,7,55471
4,9,6,55481
10,9,8,55507
9,3,7,55538
3,7,6,55561
6,3,20,55596
4,2,1,55627
6,2,7,55659
1,8,1,55702
8,7,2,55738
8,2,4,55742
8,2,2,55777
3,10,1,55800
3,6,2,55838
10,4,2,55881
8,9,7,55931
6,5,1,55953
7,4,1,55984
9,8,5,56017
1,8,11,56048
8,2,9,56074
5,9,1,56109
10,5,5,56138
7,1,3,56160
4,7,4,56193
3,8,1,56232
9,10,6,56266
4,7,7,56295
2,2,3,56342
8,4,5,56382
1,9,3,56405
8,2,10,56444
2,7,2,56470
10,10,2,56503
1,1,2,56537
6,6,11,56563
1,7,5,56606
1,4,7,56630
7,10,15,56671
1,8,2,56709
1,9,1,56740
6,6,2,56752
10,1,4,56762
4,7,2,56791
4,8,6,56835
10,4,2,56873
6,2,6,56907
5,7,15,56952
8,8,1,56983
8,7,1,57002
6,4,12,57040
6,2,3,57061
1,3,6,57086
8,9,2,57126
1,7,5,57156
5,10,6,57174
5,3,3,57198
2,4,7,57225
4,2,12,57259
1,1,1,57303
8,8,1,57329
1,4,8,57360
10,6,7,57404
2,7,2,57433
6,7,1,57468
7,2,6,57491
9,10,3,57536
9,8,2,57572
3,5,12,57608
4,4,17,57653
6,2,3,57679
6,4,12,57709
10,4,2,57728
10,9,8,57742
1,8,8,57765
7,8,3,57798
3,5,1,57832
2,8,4,57864
6,2,4,57888
10,6,2,57917
2,10,8,57947
8,2,1,57986
2,8,6,58024
9,2,1,58051
4,7,2,58084
6,3,2,58118
3,1,3,58147
10,2,1,58182
6,5,2,58206
5,1,8,58240
6,4,6,58277
8,6,9,58307
8,2,6,58323
8,7,8,58348
3,7,1,58381
9,2,1,58419
6,10,1,58453
4,8,8,58476
2,10,6,58503
10,3,1,58539
8,1,1,58575
2,1,2,58601
2,2,1,58625
2,7,6,58648
6,3,11,58684
3,8,3,58722
7,1,2,58753
4,4,1,58782
2,4,3,58817
5,4,5,58863
4,8,7,58902
1,8,2,58916
5,10,6,58933
9,8,7,58957
3,9,2,58994
9,1,1,59020
9,3,14,59070
7,2,8,59091
8,8,9,59133
9,9,1,59152
6,7,9,59173
7,9,5,59198
7,8,4,59226
10,6,2,59255
2,10,3,59280
3,7,5,59326
7,1,10,59363
1,9,12,59396
2,7,2,59433
8,8,3,59455
3,8,3,59476
7,10,1,59493
9,3,3,59516
2,3,1,59550
9,2,3,59596
3,4,15,59638
8,3,4,59674
4,9,13,59711
3,2,1,59735
6,1,6,59771
8,1,1,59786
7,5,1,59808
3,10,1,59838
2,7,7,59868
4,7,3,59910
8,2,1,59937
3,8,10,59979
10,5,1,60018
6,2,17,60044
5,4,2,60071
9,8,2,60108
4,4,5,60150
6,2,5,60182
2,10,6,60222
9,3,5,60253
2,7,3,60278
8,2,1,60294
9,8,11,60318
2,7,2,60345
4,10,2,60371
6,5,3,60395
1,6,2,60440
8,3,7,60476
0,0,0,0
